Node,Degree,ClusteringCoefficient,BetweennessCentrality,ClosenessCentrality,PageRank,EigenvectorCentrality,Eccentricity,Constraint,MeanNeighborDegree,LocalClusterSizes,LocalClusterDensities,sorensen_indices,participation_coefficient,CommunitySize,CommunityDensity,CommunityAssortativity
293,0.47293032040663496,1.0,-0.05727463286290122,0.2611394942766604,1.0000497412818394,2.1667400702835555e-06,1.043499328041011,1.2214475765488455,-1.2069135510667728,-1.1878950538699549,0.047467620656530526,0.15194296038141394,0.9908521633633037,-0.8494812208026943,0.04244558444193259,-0.13384127386633193
294,0.47293032040663496,0.6666666666666666,-0.05727199890283122,0.2611394942766604,1.0000394567788857,2.3384867980019184e-06,1.043499328041011,1.1742037122603914,-1.2069135510667728,-1.1878950538699549,0.047467620656530526,0.1572052618550153,0.9876964129019754,-0.8494812208026943,0.04244558444193259,-0.13384127386633193
295,0.597674575242891,0.5333333333333333,-0.05723932236599396,0.26125776397515527,1.000070606747268,4.520090816520015e-06,1.043499328041011,1.063925877967545,-1.2069135510667728,-1.1878950538699549,0.047467620656530526,0.13077299484822769,1.0731460390709358,-0.8494812208026943,0.04244558444193259,-0.13384127386633193
296,0.5477028463692499,0.9523809523809524,-0.057272876889521214,0.2612070638463031,1.000085290786055,2.224208249171187e-06,1.043499328041011,1.1495817102707553,-1.2069135510667728,-1.1878950538699549,0.047467620656530526,0.1252113605007871,1.0657501884428484,-0.8494812208026943,0.04244558444193259,-0.13384127386633193
297,0.8021205319312863,0.7200000000000001,-0.05719442471112117,0.2615115601321158,1.0001385691329154,1.4473135857915777e-05,1.043499328041011,1.0348124181271792,-1.2069135510667728,-1.1878950538699549,0.047467620656530526,0.1748718879610006,1.0799654662190818,-0.8494812208026943,0.04244558444193259,-0.13384127386633193
298,0.6134278505920921,0.9454545454545455,-0.05727154660665758,0.2612746683921061,1.0000728109110286,4.65742964120261e-06,1.043499328041011,1.0675119995796603,-1.2069135510667728,-1.1878950538699549,0.047467620656530526,0.14153565972072069,1.074177991476281,-0.8494812208026943,0.04244558444193259,-0.13384127386633193
299,0.7402723808129071,0.6842105263157895,-0.057142878037318476,0.26142690664249646,1.000139497495308,2.6198593146756275e-06,1.043499328041011,1.064798994202144,-1.2069135510667728,-1.1878950538699549,0.047467620656530526,0.11004233057192711,1.0798932627663191,-0.8494812208026943,0.04244558444193259,-0.13384127386633193
300,0.5477028463692499,0.7619047619047619,-0.0572657526546652,0.2612070638463031,1.0000616639450544,2.2932199052496295e-06,1.043499328041011,1.094006646640498,-1.2069135510667728,-1.1878950538699549,0.047467620656530526,0.1310840274227096,1.0654817441801148,-0.8494812208026943,0.04244558444193259,-0.13384127386633193
301,0.47293032040663496,0.6666666666666666,-0.057269364942761206,0.2611394942766604,1.0000485696650612,3.766207218875841e-06,1.043499328041011,1.2192168658109608,-1.2069135510667728,-1.1878950538699549,0.047467620656530526,0.15004804788517254,0.9905298507643678,-0.8494812208026943,0.04244558444193259,-0.13384127386633193
302,0.7402723808129071,0.7526315789473684,-0.05721454474611221,0.26142690664249646,1.0001360344490928,4.302671902968209e-06,1.043499328041011,1.0675488432610647,-1.2069135510667728,-1.1878950538699549,0.047467620656530526,0.11565470621925704,1.0798410485392902,-0.8494812208026943,0.04244558444193259,-0.13384127386633193
303,0.7530484896636297,0.5809523809523809,-0.05714369369832152,0.2614438329556491,1.000126281045067,1.5168348244384021e-05,1.043499328041011,1.0429069086513834,-1.2069135510667728,-1.1878950538699549,0.047467620656530526,0.14077359061593536,1.079604118801803,-0.8494812208026943,0.04244558444193259,-0.13384127386633193
304,1.1026160925062036,0.3872053872053872,-0.006703723250856852,0.2754245958665848,1.0002899297008612,0.00027606236934965024,1.043499328041011,1.0218907025022936,-0.8290934492675718,-0.8307232518899909,0.054209359629344214,0.12400975401503712,1.0814726181036185,-0.8494812208026943,0.04244558444193259,-0.13384127386633193
305,0.4523099136318575,1.0,-0.05727463286290122,0.26112260734609416,1.00003439391697,2.1541906678991113e-06,1.043499328041011,1.233305959672188,-1.2069135510667728,-1.1878950538699549,0.047467620656530526,0.16812093348103363,0.8626960012999103,-0.8494812208026943,0.04244558444193259,-0.13384127386633193
306,0.5814946843278158,1.0,-0.05727463286290122,0.2612408617454875,1.000105879572176,2.2501214251307806e-06,1.043499328041011,1.159954971914091,-1.2069135510667728,-1.1878950538699549,0.047467620656530526,0.11519034269630302,1.0722037254622079,-0.8494812208026943,0.04244558444193259,-0.13384127386633193
307,0.49268845932311656,0.6666666666666666,-0.05726409702262119,0.26115638339154057,1.0000571078777545,2.28063588260109e-06,1.043499328041011,1.1775190058841332,-1.2069135510667728,-1.1878950538699549,0.047467620656530526,0.14415193287552563,1.0309636121537742,-0.8494812208026943,0.04244558444193259,-0.13384127386633193
308,0.7901382902729532,0.4746376811594203,-0.04200284231688565,0.2748434522188946,1.000138792251259,0.0002684810786592171,1.043499328041011,1.0352612520104783,-0.8290934492675718,-0.8307232518899909,0.054209359629344214,0.11272268345327995,1.0799092931580805,-0.8494812208026943,0.04244558444193259,-0.13384127386633193
309,0.597674575242891,1.0,-0.05727463286290122,0.26125776397515527,1.0000852762240917,2.372250792032529e-06,1.043499328041011,1.114606378868209,-1.2069135510667728,-1.1878950538699549,0.047467620656530526,0.11664599265242694,1.073969973807219,-0.8494812208026943,0.04244558444193259,-0.13384127386633193
310,0.6437789899201138,0.5384615384615384,-0.05717085901703189,0.2613084837895554,1.0001348580261404,2.308212708669634e-06,1.043499328041011,1.090199264048357,-1.2069135510667728,-1.1878950538699549,0.047467620656530526,0.10619785725806163,1.0772588023776166,-0.8494812208026943,0.04244558444193259,-0.13384127386633193
311,0.5477028463692499,0.5238095238095238,-0.05725338042037557,0.2612070638463031,1.0000570793610086,2.598119910347343e-06,1.043499328041011,1.0824454384783577,-1.2069135510667728,-1.1878950538699549,0.047467620656530526,0.13115179534686547,1.0648860690042803,-0.8494812208026943,0.04244558444193259,-0.13384127386633193
312,0.8139263957729801,0.42769230769230765,-0.05672091554365862,0.26152849740932643,1.000250842538672,2.4944959639013856e-06,1.043499328041011,1.0622810350208036,-1.2069135510667728,-1.1878950538699549,0.047467620656530526,0.09458826258058486,1.0807747600097812,-0.8494812208026943,0.04244558444193259,-0.13384127386633193
313,0.9339932053440738,0.5015015015015014,-0.05659985540809177,0.26171495236243436,1.0002059316389296,1.6252633382074273e-05,1.043499328041011,1.0302764988891218,-1.2069135510667728,-1.1878950538699549,0.047467620656530526,0.14978870888191098,1.081080413785485,-0.8494812208026943,0.04244558444193259,-0.13384127386633193
314,0.6437789899201138,0.4230769230769231,-0.057186479761025075,0.2613084837895554,1.0000866113583733,3.1586161726600398e-06,1.043499328041011,1.0491549776429614,-1.2069135510667728,-1.1878950538699549,0.047467620656530526,0.1263590060790922,1.0767000610790176,-0.8494812208026943,0.04244558444193259,-0.13384127386633193
315,1.1112340336058435,0.3162337662337662,-0.0008494194661646467,0.27544338335607094,1.0003032891278874,0.00028053992544007495,1.043499328041011,1.0195459317410913,-0.8290934492675718,-0.8307232518899909,0.054209359629344214,0.12138858847121203,1.0815041987216174,-0.8494812208026943,0.04244558444193259,-0.13384127386633193
316,0.4523099136318575,1.0,-0.05727463286290122,0.26112260734609416,1.000032805627511,2.21474145925829e-06,1.043499328041011,1.2415247991278011,-1.2069135510667728,-1.1878950538699549,0.047467620656530526,0.16223573883384548,0.8637302566593271,-0.8494812208026943,0.04244558444193259,-0.13384127386633193
317,0.5477028463692499,0.5238095238095238,-0.05724064223533111,0.2612070638463031,1.0000594346962839,4.029168782625203e-06,1.043499328041011,1.0854888876055557,-1.2069135510667728,-1.1878950538699549,0.047467620656530526,0.1305006845342769,1.0652928483848403,-0.8494812208026943,0.04244558444193259,-0.13384127386633193
318,0.6134278505920921,0.5272727272727272,-0.05725201492709955,0.2612746683921061,1.000073780906842,4.631588578281873e-06,1.043499328041011,1.0564895509919379,-1.2069135510667728,-1.1878950538699549,0.047467620656530526,0.13658128128939548,1.0745422634073496,-0.8494812208026943,0.04244558444193259,-0.13384127386633193
319,0.5648515184641378,0.6785714285714286,-0.057246186094145134,0.2612239617026782,1.0001114102492978,2.2348719558616993e-06,1.043499328041011,1.1569586527166393,-1.2069135510667728,-1.1878950538699549,0.047467620656530526,0.1166563816100799,1.0696145459377635,-0.8494812208026943,0.04244558444193259,-0.13384127386633193
320,0.7530484896636297,0.4809523809523809,-0.05691237479444443,0.2614438329556491,1.000153136801618,2.770095397269115e-06,1.043499328041011,1.0609028751259209,-1.2069135510667728,-1.1878950538699549,0.047467620656530526,0.10548402176307664,1.0800885090070194,-0.8494812208026943,0.04244558444193259,-0.13384127386633193
321,0.47293032040663496,1.0,-0.05727463286290122,0.2611394942766604,1.0000455951344875,2.168543752926019e-06,1.043499328041011,1.1837606745805493,-1.2069135510667728,-1.1878950538699549,0.047467620656530526,0.15460205908072822,0.9907249888087127,-0.8494812208026943,0.04244558444193259,-0.13384127386633193
322,1.2410086048404887,0.2918622848200313,0.025466446595758894,0.27574433214968586,1.000395476814833,0.0002817537170032332,1.043499328041011,1.0196006112773555,-0.8290934492675718,-0.8307232518899909,0.054209359629344214,0.11608685513217083,1.0816772120662337,-0.8494812208026943,0.04244558444193259,-0.13384127386633193
323,0.9542017436629558,0.48448043184885287,-0.05660460457104332,0.26174888183055683,1.000215974046246,2.005076321269569e-05,1.043499328041011,1.0285252828208875,-1.2069135510667728,-1.1878950538699549,0.047467620656530526,0.1575072312552704,1.0811165238799278,-0.8494812208026943,0.04244558444193259,-0.13384127386633193
324,0.8139263957729801,0.3661538461538461,-0.026611041786924975,0.2748808713410483,1.0001650797083588,0.0002620819557970538,1.043499328041011,1.0313698308300159,-0.8290934492675718,-0.8307232518899909,0.054209359629344214,0.10779131898163438,1.0802403987087388,-0.8494812208026943,0.04244558444193259,-0.13384127386633193
325,0.9542017436629558,0.601889338731444,-0.056917663865260544,0.26174888183055683,1.0002071865660722,1.3797823110000752e-05,1.043499328041011,1.0309854231190445,-1.2069135510667728,-1.1878950538699549,0.047467620656530526,0.16595801036856073,1.0810963313951643,-0.8494812208026943,0.04244558444193259,-0.13384127386633193
326,0.7272718665012046,0.6666666666666666,-0.057183388761284114,0.2614099825208778,1.0001749039744623,2.3993158280110117e-06,1.043499328041011,1.0767219768384273,-1.2069135510667728,-1.1878950538699549,0.047467620656530526,0.10748868598116343,1.0797226859432383,-0.8494812208026943,0.04244558444193259,-0.13384127386633193
327,0.49268845932311656,1.0,-0.05727463286290122,0.26115638339154057,1.000062328004798,2.179947354096447e-06,1.043499328041011,1.1970894143539064,-1.2069135510667728,-1.1878950538699549,0.047467620656530526,0.14073042987920953,1.0317583919843707,-0.8494812208026943,0.04244558444193259,-0.13384127386633193
328,0.5814946843278158,1.0,-0.05727463286290122,0.2612408617454875,1.000105879572176,2.2501214251276156e-06,1.043499328041011,1.159954971914091,-1.2069135510667728,-1.1878950538699549,0.047467620656530526,0.11519034269630302,1.0722037254622079,-0.8494812208026943,0.04244558444193259,-0.13384127386633193
329,0.8595298119885368,0.22528735632183908,-0.056107156360479596,0.26159626846333245,1.0001992730657967,1.0523742977261414e-05,1.043499328041011,1.027934480468258,-1.2069135510667728,-1.1878950538699549,0.047467620656530526,0.12101972524646208,1.0808846293819607,-0.8494812208026943,0.04244558444193259,-0.13384127386633193
330,0.6867953682381339,0.825,-0.057250342087851555,0.2613592233009709,1.0001132102671964,2.567763473691848e-06,1.043499328041011,1.0725393548247641,-1.2069135510667728,-1.1878950538699549,0.047467620656530526,0.11655112089128168,1.0787317230930347,-0.8494812208026943,0.04244558444193259,-0.13384127386633193
331,0.7402723808129071,0.5263157894736842,-0.05710119334150607,0.26142690664249646,1.0001210469619055,6.946273162637096e-06,1.043499328041011,1.0395366281725043,-1.2069135510667728,-1.1878950538699549,0.047467620656530526,0.14188876702117525,1.0794030801716497,-0.8494812208026943,0.04244558444193259,-0.13384127386633193
332,0.9933862730934434,0.4208194905869324,-0.056249062430072584,0.261816767165921,1.0002392986779813,2.0315893200797787e-05,1.043499328041011,1.0246696992199038,-1.2069135510667728,-1.1878950538699549,0.047467620656530526,0.16060924127216922,1.0812552530584618,-0.8494812208026943,0.04244558444193259,-0.13384127386633193
333,0.5648515184641378,0.7857142857142857,-0.0572669525698082,0.2612239617026782,1.0000841247245507,2.238971377828369e-06,1.043499328041011,1.109971879568361,-1.2069135510667728,-1.1878950538699549,0.047467620656530526,0.12127263152740528,1.069520496573481,-0.8494812208026943,0.04244558444193259,-0.13384127386633193
334,0.8370387313120711,0.5105820105820106,-0.05693380309707995,0.2615623785464438,1.000159884114617,1.5847125933926057e-05,1.043499328041011,1.032868109311163,-1.2069135510667728,-1.1878950538699549,0.047467620656530526,0.14730481249392288,1.08050907457362,-0.8494812208026943,0.04244558444193259,-0.13384127386633193
336,0.47293032040663496,1.0,-0.05727463286290122,0.2611394942766604,1.0000371910528527,2.322906893067566e-06,1.043499328041011,1.1679400704471636,-1.2069135510667728,-1.1878950538699549,0.047467620656530526,0.16341771430059934,0.9869830159608538,-0.8494812208026943,0.04244558444193259,-0.13384127386633193
337,0.5814946843278158,0.8055555555555556,-0.057260936270537174,0.2612408617454875,1.0001004990118136,2.2519189621403923e-06,1.043499328041011,1.1268850700715973,-1.2069135510667728,-1.1878950538699549,0.047467620656530526,0.11804767293924015,1.0721465465069844,-0.8494812208026943,0.04244558444193259,-0.13384127386633193
338,0.5477028463692499,0.6666666666666666,-0.057265237256722314,0.2612070638463031,1.0000563907738058,4.34678019501147e-06,1.043499328041011,1.0841702117528098,-1.2069135510667728,-1.1878950538699549,0.047467620656530526,0.14127137604846313,1.0642141513817827,-0.8494812208026943,0.04244558444193259,-0.13384127386633193
339,0.8255634486375094,0.25925925925925924,-0.029140979420173643,0.2748995847232623,1.0001768452919284,0.00026645845166877575,1.043499328041011,1.0351554909374354,-0.8290934492675718,-0.8307232518899909,0.054209359629344214,0.08873494405496198,1.0805348532384484,-0.8494812208026943,0.04244558444193259,-0.13384127386633193
340,0.529999601821279,0.7333333333333333,-0.05726890884577939,0.26119016817593793,1.0000530991092802,1.0394957491268535e-05,1.043499328041011,1.1018401460223632,-1.2069135510667728,-1.1878950538699549,0.047467620656530526,0.13580305483268978,1.059334092774273,-0.8494812208026943,0.04244558444193259,-0.13384127386633193
341,0.6287865757729709,0.7727272727272727,-0.057262204370040405,0.2612915749967646,1.0000777379006986,8.145039626687281e-06,1.043499328041011,1.0560064399510873,-1.2069135510667728,-1.1878950538699549,0.047467620656530526,0.14979044138711786,1.0751815504563196,-0.8494812208026943,0.04244558444193259,-0.13384127386633193
342,0.9028326631542002,0.5775401069518716,-0.05696789340835301,0.26166407465007774,1.0001839572363251,1.4780526558059192e-05,1.043499328041011,1.032037439304789,-1.2069135510667728,-1.1878950538699549,0.047467620656530526,0.15952254436537763,1.080883278365852,-0.8494812208026943,0.04244558444193259,-0.13384127386633193
343,0.7140346895031655,0.6339869281045752,-0.05717038201560507,0.2613930605903677,1.0001696338907746,2.384245848586044e-06,1.043499328041011,1.0774789120483026,-1.2069135510667728,-1.1878950538699549,0.047467620656530526,0.10772075736323836,1.0794708828836186,-0.8494812208026943,0.04244558444193259,-0.13384127386633193
344,0.5814946843278158,0.5,-0.05723859325919621,0.2612408617454875,1.0000664157413972,6.01713557109124e-06,1.043499328041011,1.06576455022636,-1.2069135510667728,-1.1878950538699549,0.047467620656530526,0.13448871530242962,1.0709931514096587,-0.8494812208026943,0.04244558444193259,-0.13384127386633193
345,0.6867953682381339,0.65,-0.0571981060560772,0.2613592233009709,1.0000996198649355,1.4751049872792536e-05,1.043499328041011,1.047342459919711,-1.2069135510667728,-1.1878950538699549,0.047467620656530526,0.14744926834148114,1.0779862531427153,-0.8494812208026943,0.04244558444193259,-0.13384127386633193
346,0.8255634486375094,0.5299145299145299,-0.05679920154994142,0.261545436880627,1.000180924672404,2.900475419544682e-06,1.043499328041011,1.0527527530469694,-1.2069135510667728,-1.1878950538699549,0.047467620656530526,0.10858195657530274,1.0808042312400916,-0.8494812208026943,0.04244558444193259,-0.13384127386633193
347,0.5477028463692499,0.8095238095238094,-0.057268291097501894,0.2612070638463031,1.0000621151405935,7.286546929118337e-06,1.043499328041011,1.1134786878268759,-1.2069135510667728,-1.1878950538699549,0.047467620656530526,0.12912198068671474,1.0652650508909007,-0.8494812208026943,0.04244558444193259,-0.13384127386633193
349,0.5116842267848896,0.9,-0.057273315882866216,0.2701726214371738,1.0000417616160502,2.211786980567314e-06,-0.5719448214253157,1.1478221190655729,-0.5801161910526209,-1.5579379117771246,0.13075329288145626,0.09608347225910556,1.0678504283783867,0.672833812064139,0.0404607241669674,-0.06992273838609744
350,0.7530484896636297,0.3952380952380953,-0.05060850094668725,0.28734078132783036,1.000107783726757,4.4763012228182054e-05,-0.5719448214253157,1.0401652153282268,-0.5857018165995148,-1.3326944330510213,0.10003715603348413,0.12122899176699624,1.0804823808683786,0.672833812064139,0.0404607241669674,-0.06992273838609744
351,0.5116842267848896,0.8,-0.05667988049820431,0.2763860369609856,1.0000632829644929,8.982221004634032e-07,-0.5719448214253157,1.1699467324765358,-0.6077238505382048,-1.5611556757589262,0.12867592177937007,0.09990144290225861,1.0681559161687506,-0.8494812208026943,0.04244558444193259,-0.13384127386633193
352,0.7779715211787651,0.7707509881422925,-0.057208949582042444,0.2719191919191919,1.0000868892085855,7.137950734396034e-06,-0.5719448214253157,1.0408587757137036,-0.5417530449593909,-1.3069523211966094,0.10059122497666217,0.13493177045829785,1.0803433285187571,0.672833812064139,0.0404607241669674,-0.06992273838609744
353,1.4534329213954302,0.31721995728984664,0.1265478429939429,0.36309684380901,1.0003053044796466,8.34144475306465e-05,-2.187388970891642,1.0122131049681988,0.2536179402811901,1.8593274368960442,0.03769342316482966,0.07134894900896908,1.080987793981242,0.672833812064139,0.0404607241669674,-0.06992273838609744
354,0.8139263957729801,0.64,-0.05711165957312939,0.27109768378650556,1.0001106410550291,5.553491285841403e-06,-0.5719448214253157,1.0428516855171868,-0.5780606614881986,-1.4614049923230803,0.11595506922474094,0.14764143097765184,1.080943066750469,0.672833812064139,0.0404607241669674,-0.06992273838609744
355,0.9542017436629558,0.4777327935222672,-0.05657636702786679,0.2718093699515347,1.0001540846739558,1.0218058133177548e-05,-0.5719448214253157,1.030067681629258,-0.573975295393899,-1.3777431287962418,0.10580065359477124,0.16467057338325544,1.0812979223503298,0.672833812064139,0.0404607241669674,-0.06992273838609744
356,0.47293032040663496,0.6666666666666666,-0.057269364942761206,0.2700822687445656,1.0000438278827528,8.783351478499399e-07,-0.5719448214253157,1.2187706236713134,-0.5987898934663319,-1.567591203722529,0.13066261629010822,0.0987839134233277,1.0433349654304345,0.672833812064139,0.0404607241669674,-0.06992273838609744
357,0.7140346895031655,0.7712418300653594,-0.05294587456514461,0.28662691652470185,1.0000983971404145,4.263262348336594e-05,-0.5719448214253157,1.0700725505027306,-0.6863430129422982,-1.4356628804686684,0.1036490364903649,0.11626721948792787,1.0805220997274398,0.672833812064139,0.0404607241669674,-0.06992273838609744
359,0.8139263957729801,0.5415384615384615,-0.05653043823809977,0.27186426984447587,1.000119303415501,5.419689383469789e-06,-0.5719448214253157,1.0411960698929452,-0.6032563163941022,-1.3262589050874183,0.09810181190681622,0.12312815086105655,1.0809323188073483,0.672833812064139,0.0404607241669674,-0.06992273838609744
360,0.9933862730934434,0.5282392026578073,-0.03876368420492485,0.30434127223394636,1.000154249404493,5.636417957621357e-05,-2.187388970891642,1.0235148284655313,-0.6486583030304074,-1.2779924453603961,0.0903409090909091,0.1763509052637698,1.0812231424762082,0.672833812064139,0.0404607241669674,-0.06992273838609744
361,0.7779715211787651,0.6324110671936759,-0.05686401712822322,0.2713709677419355,1.0001090632357357,4.740965065119633e-06,-0.5719448214253157,1.047282667489354,-0.5521311605791972,-1.4034852406506537,0.11054905948144382,0.1291203780176923,1.0806745194615244,0.672833812064139,0.0404607241669674,-0.06992273838609744
362,0.7272718665012046,0.5497076023391814,-0.05714996343250771,0.2706978615003017,1.000083194929467,6.147120862781736e-06,-0.5719448214253157,1.0445242131882209,-0.5602486740869583,-1.5096714520501024,0.1245918767141178,0.13287496068541546,1.080288660985319,0.672833812064139,0.0404607241669674,-0.06992273838609744
363,1.4135042543460814,0.31951754385964914,0.06746940973439439,0.3270430063983154,1.0002982851890685,4.369672983611702e-05,-0.5719448214253157,1.0123331731791554,0.19345138288070174,2.0716998596949416,0.03488568094394261,0.06889843278318136,1.0808620192786624,0.672833812064139,0.0404607241669674,-0.06992273838609744
364,0.5814946843278158,0.8055555555555556,-0.057257073129101166,0.2764617280569629,1.000100412108471,9.208015313874376e-07,-0.5719448214253157,1.154224135142725,-0.6077238505382048,-1.5611556757589262,0.12867592177937007,0.09458586875000384,1.0777163812201538,-0.8494812208026943,0.04244558444193259,-0.13384127386633193
365,0.529999601821279,0.7333333333333333,-0.05727247761462172,0.2704621567314133,1.0000374039552686,3.2380161060443375e-06,-0.5719448214253157,1.0888725939743447,-0.5569671536807678,-1.5096714520501024,0.12488572547995298,0.11349299310441978,1.0692413295676977,0.672833812064139,0.0404607241669674,-0.06992273838609744
366,1.4202369897466887,0.33526632302405496,0.043712240579832515,0.34098969768620163,1.0002918139368806,8.255688217932101e-05,-0.5719448214253157,1.0128988652315416,0.2598902347223179,1.8464563809688381,0.0379178450693231,0.07152037061136118,1.0808943289435247,0.672833812064139,0.0404607241669674,-0.06992273838609744
367,0.8814471950591127,0.4737903225806452,-0.05532181509178319,0.27435792906644924,1.000126526381291,9.549833589426155e-06,-0.5719448214253157,1.029803528631779,-0.46357404116807605,-0.9111673514350277,0.07601025957578145,0.12104452232226565,1.080630118464887,0.672833812064139,0.0404607241669674,-0.06992273838609744
368,0.9028326631542002,0.588235294117647,-0.05639772111683923,0.27320703653585926,1.0001216046299157,1.141563253940596e-05,-0.5719448214253157,1.028687012096472,-0.5238898221629928,-1.1171042462703222,0.08557826118801728,0.138752723530931,1.080918887789125,0.672833812064139,0.0404607241669674,-0.06992273838609744
369,0.8139263957729801,0.4615384615384615,-0.05113486758213759,0.28699360341151386,1.000131226901456,4.508648904429456e-05,-0.5719448214253157,1.0464330300768687,-0.6325796640128908,-1.4034852406506537,0.10419420437214032,0.11804612841300188,1.0811626676891566,0.672833812064139,0.0404607241669674,-0.06992273838609744
370,1.2332978258708933,0.4688128772635815,-0.027363674388275708,0.3096863256384692,1.000236853516161,0.00010728556039291298,-2.187388970891642,1.0176422655562787,-0.5772014466012596,-0.6312218850182992,0.05846006201092573,0.14020795560631627,1.0814690033140912,0.672833812064139,0.0404607241669674,-0.06992273838609744
371,0.5116842267848896,0.7,-0.05726981383821174,0.27019069923051187,1.0000354589188172,1.98307843202004e-06,-0.5719448214253157,1.106871049722903,-0.5743844542982406,-1.5547201477953232,0.13073621657312642,0.11083742997657303,1.0657999740473165,0.672833812064139,0.0404607241669674,-0.06992273838609744
372,0.7005474343851513,0.4264705882352941,-0.05684170395788831,0.27082494969818915,1.0000860743725157,4.417088671024074e-06,-0.5719448214253157,1.0446084416284145,-0.6494356601720253,-1.4807115762138892,0.11250607976653697,0.11638902954311062,1.0803502820798168,0.672833812064139,0.0404607241669674,-0.06992273838609744
373,1.3999416477389133,0.38389384580187597,0.016405344585901028,0.3113338473400154,1.0003187063871233,0.00011376008867210154,-2.187388970891642,1.0148649729057448,-0.5738814847103638,-0.4832047418554313,0.0538386274546463,0.1357487270494671,1.0816267939112976,0.672833812064139,0.0404607241669674,-0.06992273838609744
374,1.20987066966973,0.49824407374890256,-0.03242239897259583,0.31059149296207983,1.0002215922169888,6.976273363021155e-05,-2.187388970891642,1.018121298091382,-0.5759439175955705,-0.4992935617644387,0.05423715911469732,0.13331455659281302,1.081409538016462,0.672833812064139,0.0404607241669674,-0.06992273838609744
375,0.7005474343851513,0.9264705882352942,-0.057211904134956706,0.27241449099372594,1.0000675763083977,5.880133751823762e-06,-0.5719448214253157,1.0491388042157312,-0.5413650928347975,-1.2007661097971607,0.09093836870296292,0.1082201553277234,1.079443787046175,0.672833812064139,0.0404607241669674,-0.06992273838609744
376,1.644357317219782,0.2631578947368421,0.4747734368854117,0.36655773420479304,1.0004481394327422,0.00013224825225728758,-2.187388970891642,1.0115789274405391,0.18250153712108727,2.0974419715493533,0.03450463265541502,0.06326033662558386,1.0813815519667536,0.672833812064139,0.0404607241669674,-0.06992273838609744
378,1.1615997836542054,0.526176626123744,-0.04772278068893289,0.29348063085980086,1.0002020132667238,0.00010302474920137975,-0.5719448214253157,1.0184488465682007,-0.5586590646815615,-0.5186001456552475,0.055512346879253355,0.139405834835455,1.0812668705042894,0.672833812064139,0.0404607241669674,-0.06992273838609744
379,0.4523099136318575,1.0,-0.05727463286290122,0.2700642054574639,1.0000328508233096,8.655024274678568e-07,-0.5719448214253157,1.24687135397995,-0.5987898934663319,-1.567591203722529,0.13066261629010822,0.10947035755054467,0.9927962574164518,0.672833812064139,0.0404607241669674,-0.06992273838609744
380,0.6134278505920921,0.9454545454545455,-0.0572721918669389,0.27071600965406273,1.0000690400070267,2.4006794590526248e-06,-0.5719448214253157,1.0921572584594703,-0.6592873150360922,-1.4807115762138892,0.11165491245136187,0.10258453771173841,1.0788651932208753,0.672833812064139,0.0404607241669674,-0.06992273838609744
381,0.6287865757729709,0.9393939393939394,-0.0572713814176866,0.27073416024136776,1.0000713679706013,2.7688937558664785e-06,-0.5719448214253157,1.0849265131811276,-0.6592873150360922,-1.4807115762138892,0.11165491245136187,0.10813491279519448,1.0792053301611702,0.672833812064139,0.0404607241669674,-0.06992273838609744
382,0.6287865757729709,0.8181818181818182,-0.05726139154038057,0.2704078216031608,1.0000622128971972,2.4082469110854403e-06,-0.5719448214253157,1.0672407049982053,-0.556282168714529,-1.5386313278863157,0.12967195246299357,0.11984900139624087,1.078874275892065,0.672833812064139,0.0404607241669674,-0.06992273838609744
383,0.47293032040663496,0.6666666666666666,-0.057269364942761206,0.2700822687445656,1.0000407620004652,1.2094590444022779e-06,-0.5719448214253157,1.2179951799429327,-0.5987898934663319,-1.567591203722529,0.13066261629010822,0.10120483609376113,1.0423848791040122,0.672833812064139,0.0404607241669674,-0.06992273838609744
384,0.49268845932311656,0.8333333333333334,-0.05727112091614121,0.27010033444816056,1.0000468007739785,1.1510674606156104e-06,-0.5719448214253157,1.197841903285849,-0.5987898934663319,-1.567591203722529,0.13066261629010822,0.09900465834265879,1.0602302843794555,0.672833812064139,0.0404607241669674,-0.06992273838609744
385,0.5648515184641378,0.8928571428571429,-0.05726343930741499,0.2733179910653851,1.0000421677871096,4.258087008604004e-06,-0.5719448214253157,1.0704235307378234,-0.4200267131148599,-1.014135798852675,0.08447786007617772,0.09330845611179844,1.068367977483871,0.672833812064139,0.0404607241669674,-0.06992273838609744
386,0.47293032040663496,0.6666666666666666,-0.057269364942761206,0.2700822687445656,1.000048397884957,8.708299538168018e-07,-0.5719448214253157,1.228255555520663,-0.5987898934663319,-1.567591203722529,0.13066261629010822,0.10367298382134127,1.043282455608396,0.672833812064139,0.0404607241669674,-0.06992273838609744
387,0.9237231607135513,0.6809523809523809,-0.03939829288139369,0.304066265060241,1.000138269618742,5.5926510937206965e-05,-2.187388970891642,1.0260703087659615,-0.6222352634316899,-1.2940812652694036,0.09364068344960064,0.1863365254754397,1.0808512715133387,0.672833812064139,0.0404607241669674,-0.06992273838609744
388,0.9441515437784135,0.5633001422475107,-0.04701840384939314,0.2888825296895121,1.0001305926484052,1.6250845523960368e-05,-2.187388970891642,1.0232738026648642,-0.45747263002240524,-0.9497805192166454,0.0784973714131328,0.15018183376275232,1.0807247867842134,0.672833812064139,0.0404607241669674,-0.06992273838609744
