Node,Degree,ClusteringCoefficient,BetweennessCentrality,ClosenessCentrality,PageRank,EigenvectorCentrality,Eccentricity,Constraint,MeanNeighborDegree,LocalClusterSizes,LocalClusterDensities,sorensen_indices,participation_coefficient,CommunitySize,CommunityDensity,CommunityAssortativity
399,0.5648515184641378,0.9285714285714286,-0.05727112091614121,0.27644280139659066,1.0000896163662143,9.153035793548855e-07,-0.5719448214253157,1.1653357041168275,-0.6077238505382048,-1.5611556757589262,0.12867592177937007,0.09699771735438412,1.0765813521689371,-0.8494812208026943,0.04244558444193259,-0.13384127386633193
400,1.2486717692325715,0.4874429223744292,-0.03281435000430282,0.30954388654656956,1.0002315655162202,6.927897776520295e-05,-2.187388970891642,1.0172830698482989,-0.6890247176813312,-0.656963996872711,0.05454282407407408,0.14979122999414168,1.081484804187385,0.672833812064139,0.0404607241669674,-0.06992273838609744
402,1.1197856524505825,0.5238095238095238,-0.03715261082681024,0.30586274806847447,1.0001923937188575,0.00010259123039615306,-2.187388970891642,1.019960026674822,-0.6171283611275937,-1.1106687183067194,0.07955829927832363,0.18536130660532776,1.08135994001813,0.672833812064139,0.0404607241669674,-0.06992273838609744
403,0.7402723808129071,0.6684210526315789,-0.05716414943492673,0.27115229653505235,1.000088380917593,4.297356419804732e-06,-0.5719448214253157,1.0471896327376744,-0.5460502001725914,-1.432445116486867,0.11471673540264815,0.1308930805986366,1.0803878029588423,0.672833812064139,0.0404607241669674,-0.06992273838609744
404,1.067448793850362,0.4894117647058823,-0.04918763667848397,0.2915102512272596,1.0001685379535965,5.539577464653961e-05,-0.5719448214253157,1.0223722458120648,-0.45255695892833897,-0.7824567921629686,0.07009750136038037,0.1265510647727183,1.0812818737540384,0.672833812064139,0.0404607241669674,-0.06992273838609744
405,0.6134278505920921,0.4727272727272728,-0.05019103337135909,0.28701400241666075,1.0000604457003575,8.011420185180944e-05,-0.5719448214253157,1.0557463908458067,-0.6068209741727207,-1.3520010169418302,0.10048685048685049,0.12627257815909687,1.0764206677480859,0.672833812064139,0.0404607241669674,-0.06992273838609744
406,0.49268845932311656,0.6666666666666666,-0.05726409702262119,0.27010033444816056,1.0000451352237867,1.2176404841815364e-06,-0.5719448214253157,1.1444278886469128,-0.5987898934663319,-1.567591203722529,0.13066261629010822,0.10628236368628789,1.0598091682517072,0.672833812064139,0.0404607241669674,-0.06992273838609744
407,0.672762252094371,0.5333333333333333,-0.05490381401291526,0.28632205913635395,1.000080549468271,4.292483849147913e-05,-0.5719448214253157,1.0570924449147339,-0.6029323715196894,-1.4742760482502861,0.11562060399269701,0.1174022998212962,1.0797931551940496,0.672833812064139,0.0404607241669674,-0.06992273838609744
408,1.1026160925062036,0.5212121212121212,-0.049086158220151305,0.29174192616140454,1.0001802367958201,5.8369257410559003e-05,-0.5719448214253157,1.0216171398895881,-0.4619652807432215,-0.7599324442903583,0.06864171864171865,0.13512332159775006,1.0812984082751824,0.672833812064139,0.0404607241669674,-0.06992273838609744
409,0.9028326631542002,0.6345811051693405,-0.056817063788116594,0.27302231237322516,1.0001183671628928,1.1663471962657044e-05,-0.5719448214253157,1.0298337811739162,-0.5219075517114188,-1.1492818860883371,0.08808418446301455,0.14381535458647823,1.0809223376186796,0.672833812064139,0.0404607241669674,-0.06992273838609744
410,0.672762252094371,0.6761904761904762,-0.0571303029905203,0.2712251477700161,1.0000722630714816,3.837331115754241e-06,-0.5719448214253157,1.051936103176212,-0.5521311605791972,-1.4034852406506537,0.11054905948144382,0.12728361970228344,1.0790312435455178,0.672833812064139,0.0404607241669674,-0.06992273838609744
411,0.47293032040663496,0.6666666666666666,-0.057269364942761206,0.2700822687445656,1.000045162817363,8.748570718516833e-07,-0.5719448214253157,1.2141529002654186,-0.5987898934663319,-1.567591203722529,0.13066261629010822,0.09979326334773433,1.043326714061988,0.672833812064139,0.0404607241669674,-0.06992273838609744
412,1.4336076056666496,0.33044733044733043,0.017207313575618256,0.31157407407407406,1.0003330082344637,7.448844243840585e-05,-2.187388970891642,1.0135613131490335,-0.5633185657490044,-0.4671159219464239,0.05377634624569826,0.12757523354496958,1.0816820372622018,0.672833812064139,0.0404607241669674,-0.06992273838609744
413,0.7005474343851513,0.6764705882352942,-0.05711403578576268,0.27109768378650556,1.000077716728053,7.2164890630461736e-06,-0.5719448214253157,1.0479840525521915,-0.5999057409565415,-1.432445116486867,0.11032125027132625,0.1404361691280719,1.0793974996076798,0.672833812064139,0.0404607241669674,-0.06992273838609744
415,0.8139263957729801,0.5292307692307692,-0.052171784063874155,0.2871364573704046,1.000101477402623,8.582116399996029e-05,-0.5719448214253157,1.0337519959038302,-0.607182518415004,-1.3809608927780435,0.10361014324428959,0.1428135480442305,1.080790503426134,0.672833812064139,0.0404607241669674,-0.06992273838609744
416,0.7530484896636297,0.5761904761904761,-0.050558596110294535,0.30604820372896774,1.000082413455364,4.635814984930733e-05,-2.187388970891642,1.0341666773962892,-0.4570069936152725,-0.9690871031074543,0.07965708989805376,0.11555591782700468,1.0793699438536069,0.672833812064139,0.0404607241669674,-0.06992273838609744
417,1.1615997836542054,0.5901639344262295,-0.043804342221283356,0.3075634092467058,1.0001980911540995,6.671725812253182e-05,-2.187388970891642,1.0197361668518636,-0.48509854211811876,-0.8918607675442188,0.07388693311244564,0.1729456092763468,1.0813080091926366,0.672833812064139,0.0404607241669674,-0.06992273838609744
418,0.7779715211787651,0.5019762845849802,-0.057062453923329204,0.2712251477700161,1.000094675269055,8.834039043502581e-06,-0.5719448214253157,1.0318304511874108,-0.5608042754255725,-1.4292273525050656,0.1130952380952381,0.16306767516487677,1.0803373756170722,0.672833812064139,0.0404607241669674,-0.06992273838609744
419,1.1197856524505825,0.36278195488721804,0.006535718801836853,0.30954388654656956,1.0002062340126396,5.7553626698161427e-05,-2.187388970891642,1.017972281389093,-0.5079042536442506,-0.6054797731638875,0.0604771724809532,0.12167983870471606,1.0813401802190694,0.672833812064139,0.0404607241669674,-0.06992273838609744
420,0.9028326631542002,0.4919786096256684,0.002738554035552794,0.3610192221725525,1.000118192973881,6.420767726466765e-05,-2.187388970891642,1.0235213536572896,0.2484980432544431,1.87219849282325,0.037490021362883146,0.06701670913407311,1.0744280498667804,0.672833812064139,0.0404607241669674,-0.06992273838609744
421,0.8021205319312863,0.4666666666666666,-0.0553439477201777,0.28664726343437213,1.0001002116277844,4.7577305223206486e-05,-0.5719448214253157,1.0309349934386567,-0.619137174458008,-1.4549694643594773,0.11163522012578617,0.16155451459762946,1.0806992306255743,0.672833812064139,0.0404607241669674,-0.06992273838609744
422,1.1450573773418382,0.22542372881355932,-0.024157693171742135,0.27731611839846165,1.0002565154282046,1.3816172262287987e-05,-0.5719448214253157,1.0166111896050354,-0.5399923752833132,-0.6859238727089243,0.062072012370223105,0.10721171449166929,1.0815651514756137,0.672833812064139,0.0404607241669674,-0.06992273838609744
423,1.1197856524505825,0.5006265664160401,-0.038188498325615966,0.30876280776877196,1.000193849261286,6.326225419159032e-05,-2.187388970891642,1.0199219959562553,-0.6971609977007954,-0.7116659845633362,0.05605246008471815,0.1400114169375156,1.081313072058241,0.672833812064139,0.0404607241669674,-0.06992273838609744
424,0.7005474343851513,0.8088235294117647,-0.057241800750901926,0.27082494969818915,1.0000964336268232,3.576674448392923e-06,-0.5719448214253157,1.0791380781166175,-0.6592873150360922,-1.4807115762138892,0.11165491245136187,0.10641423002584875,1.0805782925672174,0.672833812064139,0.0404607241669674,-0.06992273838609744
425,0.7272718665012046,0.5614035087719298,-0.05703911875919433,0.2871364573704046,1.0000842834815693,8.579711338941018e-05,-0.5719448214253157,1.0382847149444785,-0.6216124876939437,-1.358436544905433,0.10005765017871555,0.13796297937984936,1.0798033511746756,0.672833812064139,0.0404607241669674,-0.06992273838609744
426,0.7140346895031655,0.5555555555555556,-0.05716646389822496,0.28676940558198993,1.000079402669773,4.6787155786411614e-05,-0.5719448214253157,1.0393229782495532,-0.6170444213570117,-1.4131385325960582,0.10656312495130249,0.15143324258549778,1.0795923354802048,0.672833812064139,0.0404607241669674,-0.06992273838609744
427,0.5814946843278158,0.5277777777777778,-0.05081793747033317,0.2958892064189932,1.000064753118698,8.00410038749446e-05,-0.5719448214253157,1.076639270228555,-0.742513693219368,-1.0688377865433,0.06964285714285715,0.10155135544999,1.0738008276457762,-0.8494812208026943,0.04244558444193259,-0.13384127386633193
429,0.597674575242891,0.8444444444444444,-0.057263821347080066,0.27020877944325483,1.0000618667959116,1.8743205397100381e-06,-0.5719448214253157,1.0933701283894088,-0.5987898934663319,-1.567591203722529,0.13066261629010822,0.11455440867716839,1.07813122754251,0.672833812064139,0.0404607241669674,-0.06992273838609744
430,0.9441515437784135,0.5704125177809388,-0.05417505186935742,0.2914471309996391,1.0001308054916014,9.277698324025475e-05,-0.5719448214253157,1.0244403979999022,-0.4652201823242185,-0.7502791523449539,0.0680663210307479,0.12852287301075746,1.0807362781496015,0.672833812064139,0.0404607241669674,-0.06992273838609744
431,1.2332978258708933,0.5022132796780685,-0.038875452021497114,0.29354463506833384,1.0002320251156893,0.00010580563153475697,-0.5719448214253157,1.0183035689354472,-0.5875244065298476,-0.5379067295460563,0.05495611856267594,0.14005121011307436,1.0814211912950127,0.672833812064139,0.0404607241669674,-0.06992273838609744
432,1.1026160925062036,0.48080808080808085,-0.04756696522282516,0.29113193943763516,1.0001919741054797,0.00010016852166296123,-0.5719448214253157,1.0200779558311315,-0.49322434579060703,-0.8532475997626011,0.07152247709122304,0.1503560074205601,1.0812699678034392,0.672833812064139,0.0404607241669674,-0.06992273838609744
433,0.597674575242891,0.7777777777777778,-0.05591446000516392,0.28597733711048157,1.0000617172984905,4.157103390439054e-05,-0.5719448214253157,1.0810759290544532,-0.6519954380480705,-1.512889216031904,0.11684934663111812,0.11827381989236382,1.077666028381336,0.672833812064139,0.0404607241669674,-0.06992273838609744
434,0.8922040056331519,0.5625,-0.04799753664064638,0.29025301897642325,1.0001282223041028,9.141713494221897e-05,-0.5719448214253157,1.0263958412980034,-0.6595112903244205,-0.9176028793986307,0.06630789722437054,0.13984772353185015,1.0805322760364955,0.672833812064139,0.0404607241669674,-0.06992273838609744
435,0.597674575242891,0.6000000000000001,-0.055277493830451684,0.28646424517593644,1.0000599039826958,4.105941926330953e-05,-0.5719448214253157,1.0708636323728156,-0.6863430129422982,-1.4356628804686684,0.1036490364903649,0.11612371831135265,1.077214229037837,0.672833812064139,0.0404607241669674,-0.06992273838609744
436,1.1450573773418382,0.5141242937853107,-0.03580844791394842,0.29367272727272725,1.0002079774734494,0.00010212014767423003,-0.5719448214253157,1.0193005495314666,-0.5775494824365858,-0.4832047418554313,0.05369529044440705,0.1336951015900165,1.0812326030155477,0.672833812064139,0.0404607241669674,-0.06992273838609744
437,0.597674575242891,0.37777777777777777,-0.05715698264644084,0.27020877944325483,1.000106111481323,1.2515335771995482e-06,-0.5719448214253157,1.1118744000654017,-0.5987898934663319,-1.567591203722529,0.13066261629010822,0.09218553628642037,1.0784039543175101,0.672833812064139,0.0404607241669674,-0.06992273838609744
438,1.2332978258708933,0.48772635814889337,-0.046126435289816546,0.2935659760087241,1.0002305705509869,0.00010687346372945466,-0.5719448214253157,1.0176430483587955,-0.5750661382804282,-0.5346889655642549,0.05535720178188418,0.13902684207906763,1.0814376301855018,0.672833812064139,0.0404607241669674,-0.06992273838609744
439,0.9933862730934434,0.5227021040974529,-0.04434282445891483,0.3047547169811321,1.0001492718656817,5.8783490331012795e-05,-2.187388970891642,1.0222945089159048,-0.595251558419657,-1.2200726936879696,0.08902077151335312,0.17577818259342567,1.081153354866624,0.672833812064139,0.0404607241669674,-0.06992273838609744
440,0.6584301161496382,0.6593406593406593,-0.057119225846979045,0.27155346334902486,1.0000626202943734,5.9893186105187585e-06,-0.5719448214253157,1.0459942558779294,-0.5415999151563704,-1.3423477249964257,0.10430323299888518,0.11723370834254906,1.0786447031054103,0.672833812064139,0.0404607241669674,-0.06992273838609744
441,0.5648515184641378,0.9285714285714286,-0.05727112091614121,0.27644280139659066,1.0000896163662143,9.15303579351282e-07,-0.5719448214253157,1.1653357041168275,-0.6077238505382048,-1.5611556757589262,0.12867592177937007,0.09699771735438412,1.0765813521689371,-0.8494812208026943,0.04244558444193259,-0.13384127386633193
442,0.6287865757729709,0.6666666666666666,-0.05722626091384505,0.28699360341151386,1.0000574957435289,4.480948859941924e-05,-0.5719448214253157,1.049816027892534,-0.5912667667851718,-1.358436544905433,0.1023405972558515,0.14461439307407933,1.0765539092073333,0.672833812064139,0.0404607241669674,-0.06992273838609744
443,0.4523099136318575,1.0,-0.05727463286290122,0.2700642054574639,1.0000350314109603,8.651560406307564e-07,-0.5719448214253157,1.2697197223701748,-0.5987898934663319,-1.567591203722529,0.13066261629010822,0.10546895317891056,0.9929292752581423,0.672833812064139,0.0404607241669674,-0.06992273838609744
444,1.0310827355414003,0.4727104532839963,-0.05263765567712463,0.2906918148441437,1.0001622364534763,5.790567366700509e-05,-0.5719448214253157,1.0208221793808259,-0.4737248396563579,-0.8950785315260203,0.07462997056406737,0.1450995053848725,1.0811326251854099,0.672833812064139,0.0404607241669674,-0.06992273838609744
445,0.8255634486375094,0.5156695156695157,-0.05708679150919442,0.2707886266094421,1.0001025314375032,8.654139379710605e-06,-0.5719448214253157,1.0324495704401107,-0.5502240385059609,-1.5193247439955069,0.12703245232519236,0.15893612787781564,1.0809617552773718,0.672833812064139,0.0404607241669674,-0.06992273838609744
446,0.7140346895031655,0.6797385620915033,-0.05684590076430152,0.2736884912566084,1.000074328869953,8.022267168643339e-06,-0.5719448214253157,1.0402430371265747,-0.4345951160091394,-0.9819581590346602,0.08163843809793778,0.12010963872079805,1.0779842518889677,0.672833812064139,0.0404607241669674,-0.06992273838609744
448,0.47293032040663496,1.0,-0.05727463286290122,0.2700822687445656,1.000029739807361,1.5366168761534155e-06,-0.5719448214253157,1.1701478405530952,-0.5987898934663319,-1.567591203722529,0.13066261629010822,0.10976578014222321,1.0398704031605273,0.672833812064139,0.0404607241669674,-0.06992273838609744
449,0.597674575242891,0.5777777777777778,-0.056477244412638836,0.286504895700298,1.0000568614836756,4.1888716295606186e-05,-0.5719448214253157,1.0635505736526174,-0.6975997357770809,-1.4292273525050656,0.1019715578539108,0.11775048072542607,1.0770555869032366,0.672833812064139,0.0404607241669674,-0.06992273838609744
450,0.765611427406186,0.6406926406926408,-0.05713368284106275,0.2713892062638618,1.0000955490307375,5.714478795582567e-06,-0.5719448214253157,1.0428917393408017,-0.5588262953949936,-1.3970497126870507,0.10923990677392677,0.1437680632608772,1.0803330845633154,0.672833812064139,0.0404607241669674,-0.06992273838609744
451,0.8021205319312863,0.7033333333333333,-0.05380478740025167,0.3035861965265769,1.0000930117143159,8.85254335341459e-05,-2.187388970891642,1.0328011467686093,-0.6438730513014713,-1.3262589050874183,0.09514667817083693,0.1618961987281203,1.0803138992814039,0.672833812064139,0.0404607241669674,-0.06992273838609744
452,0.9837364777114943,0.48548199767711964,-0.047678050907884996,0.2879144385026738,1.0001531249700304,5.3296777195586445e-05,-0.5719448214253157,1.0241251804059526,-0.5754165906311278,-1.3101700851784108,0.09850715105960955,0.18686680720599982,1.0811657013476972,0.672833812064139,0.0404607241669674,-0.06992273838609744
453,0.5116842267848896,0.5,-0.05724829326220114,0.2701184025687337,1.0000715402812823,8.878118014160897e-07,-0.5719448214253157,1.1789186338237714,-0.5987898934663319,-1.567591203722529,0.13066261629010822,0.09469621898476088,1.0682010196570575,0.672833812064139,0.0404607241669674,-0.06992273838609744
454,0.47293032040663496,1.0,-0.05727463286290122,0.2700822687445656,1.0000433157808155,8.70889771916279e-07,-0.5719448214253157,1.2208286239512303,-0.5987898934663319,-1.567591203722529,0.13066261629010822,0.10253247692691708,1.043280955288932,-0.8494812208026943,0.04244558444193259,-0.13384127386633193
455,0.9339932053440738,0.3153153153153153,-0.04459230477628501,0.28799657656372585,1.000160690347962,4.7980766940618724e-05,-0.5719448214253157,1.0278030438983676,-0.6167946084426033,-1.2812102093421975,0.09284122947102778,0.13228239806349115,1.08134559869313,0.672833812064139,0.0404607241669674,-0.06992273838609744
456,1.1533582389679422,0.5191256830601093,-0.029782226356107715,0.305608113221827,1.0001989272682348,0.00010144338845688714,-2.187388970891642,1.020199639756001,-0.6215935983563099,-1.1589351780337416,0.08263305322128851,0.18736938848612172,1.081450982272895,0.672833812064139,0.0404607241669674,-0.06992273838609744
457,0.7402723808129071,0.6842105263157895,-0.0507390412240453,0.2866676132329973,1.0001091267809568,4.260320172744753e-05,-0.5719448214253157,1.068127198715497,-0.6863430129422982,-1.4356628804686684,0.1036490364903649,0.11072999706905952,1.0808392695408082,0.672833812064139,0.0404607241669674,-0.06992273838609744
458,0.8139263957729801,0.4492307692307692,-0.05687400134359939,0.2714986888993478,1.000104870150424,1.0017025746130618e-05,-0.5719448214253157,1.0297322781605003,-0.5673311290455044,-1.3906141847234479,0.10780825302693353,0.1518317259444155,1.0806510220769907,0.672833812064139,0.0404607241669674,-0.06992273838609744
459,0.597674575242891,0.8222222222222223,-0.05559673661275119,0.28646424517593644,1.0000631883398627,4.1072505354116195e-05,-0.5719448214253157,1.0849842698021341,-0.6863430129422982,-1.4356628804686684,0.1036490364903649,0.10701092378631923,1.0777318441360133,0.672833812064139,0.0404607241669674,-0.06992273838609744
460,1.1939972266913155,0.41351981351981354,-0.003928177045563844,0.30607140150079587,1.0002317123917954,0.00010269906572648101,-2.187388970891642,1.0183242282921872,-0.6156699076137313,-1.1106687183067194,0.07964524823928354,0.1736245759631098,1.081530417655762,0.672833812064139,0.0404607241669674,-0.06992273838609744
461,1.0851749110042679,0.5914368650217707,-0.03911179155251959,0.30937787312289305,1.0001791231117845,6.248726368775636e-05,-2.187388970891642,1.020919724766905,-0.5782325704575131,-0.6151330651092919,0.0578598587724063,0.1396848966164504,1.0811253268618741,0.672833812064139,0.0404607241669674,-0.06992273838609744
462,0.7272718665012046,0.6783625730994153,-0.05684014322019309,0.271589991928975,1.0000880245259292,5.278478490832893e-06,-0.5719448214253157,1.0435925848389358,-0.5087853985809703,-1.3520010169418302,0.10781235781235782,0.12110652838646946,1.0800403788433406,0.672833812064139,0.0404607241669674,-0.06992273838609744
463,0.9933862730934434,0.39977851605758585,-0.04264855734690395,0.29027388397670906,1.000163751799525,5.10823448798301e-05,-0.5719448214253157,1.0228008194189362,-0.45053021612447425,-0.946562755234844,0.07867522660302735,0.132566755306214,1.0811234787412307,0.672833812064139,0.0404607241669674,-0.06992273838609744
464,0.5116842267848896,0.6,-0.05574524694314031,0.2764617280569629,1.0000566091063234,1.398296534706622e-06,-0.5719448214253157,1.156639905565238,-0.6266701078454056,-1.5482846198317202,0.12470248827984133,0.0935249718655057,1.0681712146413764,-0.8494812208026943,0.04244558444193259,-0.13384127386633193
465,1.286302972565064,0.4262404262404262,-0.028562740444106522,0.3109981515711645,1.0002514941639284,7.179889220234893e-05,-2.187388970891642,1.0166659555347897,-0.5621966963550348,-0.4767692138918283,0.05410406198173222,0.1279054060847743,1.0815389856969009,0.672833812064139,0.0404607241669674,-0.06992273838609744
466,0.5814946843278158,0.9444444444444444,-0.05727250543361391,0.27019069923051187,1.0000574006688492,1.847283861717892e-06,-0.5719448214253157,1.102138952446265,-0.5987898934663319,-1.567591203722529,0.13066261629010822,0.11491329664323609,1.077247805479425,0.672833812064139,0.0404607241669674,-0.06992273838609744
467,0.49268845932311656,1.0,-0.05727463286290122,0.27010033444816056,1.0000531685133422,8.786212493460196e-07,-0.5719448214253157,1.2047203602526984,-0.5987898934663319,-1.567591203722529,0.13066261629010822,0.10351341480083974,1.060340726993815,0.672833812064139,0.0404607241669674,-0.06992273838609744
468,0.4523099136318575,1.0,-0.05727463286290122,0.2700642054574639,1.0000350314109603,8.651560406303287e-07,-0.5719448214253157,1.2697197223701748,-0.5987898934663319,-1.567591203722529,0.13066261629010822,0.10546895317891057,0.9929292752581423,0.672833812064139,0.0404607241669674,-0.06992273838609744
469,0.765611427406186,0.5324675324675324,-0.05123304399489846,0.28689165186500887,1.000108419818349,4.429899249371199e-05,-0.5719448214253157,1.048497134808575,-0.676310321215112,-1.4067030046324551,0.10110087045570916,0.12903649494950337,1.0807240858825442,0.672833812064139,0.0404607241669674,-0.06992273838609744
470,0.6867953682381339,0.6666666666666666,-0.05720590944302832,0.27031731155442495,1.0000796310083293,2.560373084556517e-06,-0.5719448214253157,1.0575146988369455,-0.5987898934663319,-1.567591203722529,0.13066261629010822,0.12583306960785315,1.0802385161508006,0.672833812064139,0.0404607241669674,-0.06992273838609744
471,0.8705574809783174,0.6709677419354839,-0.05339233427849179,0.304524886877828,1.0001103720282065,5.419693400450822e-05,-2.187388970891642,1.0281554591737176,-0.6088151760985778,-1.2136371657243665,0.08761061946902654,0.16710340478322946,1.0805535069601562,0.672833812064139,0.0404607241669674,-0.06992273838609744
472,0.5116842267848896,0.4,-0.05050570394540315,0.28466690165667957,1.0000480146175472,2.1528983256608533e-06,-2.187388970891642,1.1202817644849483,-0.5875946774718792,-1.5096714520501024,0.1221431369988246,0.10090472147348822,1.0658480849738847,0.672833812064139,0.0404607241669674,-0.06992273838609744
473,0.8814471950591127,0.5181451612903226,-0.05279616446215568,0.28985715311176513,1.0001168282050417,5.020268159020933e-05,-0.5719448214253157,1.0273866279758814,-0.43646331280652695,-0.9755226310710573,0.0811430442970605,0.1295420224475723,1.0805827402858974,0.672833812064139,0.0404607241669674,-0.06992273838609744
474,0.7402723808129071,0.7052631578947368,-0.057075458153560084,0.27148043565954016,1.0000907166262722,3.5206071429580973e-06,-0.5719448214253157,1.049723789935444,-0.5896390269663105,-1.3745253648144404,0.10423577138766257,0.12079672610877903,1.0804990697914016,0.672833812064139,0.0404607241669674,-0.06992273838609744
475,1.5792542090497448,0.2750304836742989,0.37196863623222975,0.3661920740001814,1.000390347600865,0.00012849666907102108,-2.187388970891642,1.011392877078155,0.18250153712108727,2.0974419715493533,0.03450463265541502,0.06594970675823696,1.0812733447825056,0.672833812064139,0.0404607241669674,-0.06992273838609744
476,0.529999601821279,1.0,-0.05727463286290122,0.2764049558491341,1.0000698874181864,9.041000307507661e-07,-0.5719448214253157,1.1681102282503708,-0.6077238505382048,-1.5611556757589262,0.12867592177937007,0.09979156544745653,1.0723807986698457,-0.8494812208026943,0.04244558444193259,-0.13384127386633193
477,0.6287865757729709,0.696969696969697,-0.05722063668146605,0.28601784955376114,1.0000708403418734,4.265467277260545e-05,-0.5719448214253157,1.072078192387366,-0.6519954380480705,-1.512889216031904,0.11684934663111812,0.11833442020347217,1.0789191144654007,0.672833812064139,0.0404607241669674,-0.06992273838609744
478,0.5648515184641378,0.5714285714285714,-0.05722858688632161,0.2704259308866863,1.0000538067026856,3.4409870316926093e-06,-0.5719448214253157,1.0944915344183823,-0.5681984411912085,-1.5225425079773085,0.1259191796532416,0.09508080203467165,1.0759436678036038,0.672833812064139,0.0404607241669674,-0.06992273838609744
479,0.9339932053440738,0.6066066066066066,-0.05284096562524433,0.29023215697549054,1.000127114744085,5.186065485836018e-05,-0.5719448214253157,1.0277688714172748,-0.4529447499850785,-0.9336916993076381,0.07781112906949897,0.12992813678923426,1.0808524561025026,0.672833812064139,0.0404607241669674,-0.06992273838609744
480,0.5477028463692499,0.4761904761904762,-0.054217493108539204,0.28814043099757386,1.0000514974552925,4.087276233550256e-05,-0.5719448214253157,1.0868211595776585,-0.7453657540796226,-1.162152942015543,0.07515429656591233,0.10094848960572679,1.0704102074469803,0.672833812064139,0.0404607241669674,-0.06992273838609744
481,0.8255634486375094,0.5242165242165242,-0.05635202842047913,0.2722124848321424,1.0001185513897093,5.117214162226167e-06,-0.5719448214253157,1.0376313915796935,-0.573975295393899,-1.2683391534149917,0.09462915601023017,0.13084526349992848,1.0808546142543654,0.672833812064139,0.0404607241669674,-0.06992273838609744
482,0.9028326631542002,0.6060606060606061,-0.05456378929996178,0.2904200230149597,1.0001177468047542,5.387459891349893e-05,-0.5719448214253157,1.0245754093674686,-0.4741367946352165,-0.8950785315260203,0.07460916778481605,0.14751726371684643,1.0803547940321772,0.672833812064139,0.0404607241669674,-0.06992273838609744
484,1.485887413954158,0.2671486510315641,0.19163129372654214,0.3631621548700423,1.0003082750629848,9.621120193263571e-05,-2.187388970891642,1.010990351231198,0.2563588642692371,1.8496741449506398,0.037827973131443454,0.0727251836458131,1.0810250390656422,0.672833812064139,0.0404607241669674,-0.06992273838609744
485,0.5116842267848896,1.0,-0.05727463286290122,0.2858761061946903,1.0000394905795993,4.0453417409636126e-05,-0.5719448214253157,1.122148924424414,-0.6519954380480705,-1.512889216031904,0.11684934663111812,0.116942187057109,1.0653351423648065,0.672833812064139,0.0404607241669674,-0.06992273838609744
486,0.6867953682381339,0.825,-0.05725087366011277,0.2708067869358192,1.00009192942856,3.3128873281104686e-06,-0.5719448214253157,1.0813419955465813,-0.6592873150360922,-1.4807115762138892,0.11165491245136187,0.1058127818074437,1.0804055900012257,0.672833812064139,0.0404607241669674,-0.06992273838609744
487,0.8922040056331519,0.6174242424242424,-0.056787782913844106,0.27396702625686953,1.0001148477025903,1.3565556243841862e-05,-0.5719448214253157,1.0261826783908885,-0.4306445477531431,-0.9819581590346602,0.08185103819715116,0.146308562262513,1.080438615988948,0.672833812064139,0.0404607241669674,-0.06992273838609744
488,0.8370387313120711,0.6666666666666666,-0.05719466861190498,0.2719008820954818,1.0001001753296241,1.2767982790250958e-05,-0.5719448214253157,1.0291577163724575,-0.563825471557021,-1.3262589050874183,0.10097066436583262,0.1748776927721328,1.080399196824869,0.672833812064139,0.0404607241669674,-0.06992273838609744
489,0.7901382902729532,0.6956521739130435,-0.056987383848451596,0.27182766745203635,1.0001037307835816,4.436167684659366e-06,-0.5719448214253157,1.044909910433565,-0.6032563163941022,-1.3262589050874183,0.09810181190681622,0.12595095667364792,1.080769822737945,0.672833812064139,0.0404607241669674,-0.06992273838609744
490,0.6437789899201138,0.6153846153846154,-0.05719439413258356,0.2711705056745685,1.0000644701620396,4.79851395878196e-06,-0.5719448214253157,1.0584205082989313,-0.5526230457144775,-1.4067030046324551,0.1109062980030722,0.11451924700402928,1.0783088990438656,0.672833812064139,0.0404607241669674,-0.06992273838609744
491,0.6134278505920921,0.8545454545454545,-0.057262246222313025,0.2711705056745685,1.0000567672278187,4.0536136102266335e-06,-0.5719448214253157,1.0708525683357977,-0.5593384335960371,-1.4002674766688523,0.10958834961257918,0.12164470146932883,1.0765390947339837,0.672833812064139,0.0404607241669674,-0.06992273838609744
492,1.1859808376851155,0.5317307692307692,-0.036339692198528575,0.31047208980470553,1.0002076202727832,6.566772232346656e-05,-2.187388970891642,1.0182195594781285,-0.5687702096179547,-0.5057290897280416,0.05471505238947099,0.14083405002049018,1.0813089015662125,0.672833812064139,0.0404607241669674,-0.06992273838609744
493,1.1112340336058435,0.49155844155844153,-0.05475852628934132,0.2754058109398445,1.000183381694674,2.009254448135243e-05,-0.5719448214253157,1.0213311788417998,-0.4351659420375453,-0.8081989040173805,0.0721306936176104,0.13524935530145207,1.0813475243582737,0.672833812064139,0.0404607241669674,-0.06992273838609744
494,0.7779715211787651,0.7470355731225297,-0.05677990923944061,0.27461915125136016,1.0000858741955212,7.373644223639788e-06,-0.5719448214253157,1.0386283904540936,-0.42429655222582,-0.8371587798535938,0.07408153863871933,0.10553140908199596,1.0795756635423595,0.672833812064139,0.0404607241669674,-0.06992273838609744
495,0.7779715211787651,0.6126482213438735,-0.057199719318448757,0.2707886266094421,1.0000882616232,1.0677828974613539e-05,-0.5719448214253157,1.0348191525777426,-0.5592998007164937,-1.506453688068301,0.12417411581811115,0.16231617778498456,1.0805055355467463,0.672833812064139,0.0404607241669674,-0.06992273838609744
