node,degree,clustering,betweenness,closeness,eigenvector,triangles,avg_neigh_degree,page_rank,k_core_number,harmonic_c,load_c,avg_neighbor_clustering,two_hop_neighbors,constraint,participation_coeff
1359,1.2271489583311619,0.5612648221343873,1.0008844511710895,0.1784357048166151,1.0,1.0386247217654472,1.2931253133071559,0.015680827998319512,1.2862722171147898,-2.6536363406004813,1.0009029171498145,0.5401407383255545,0.9793330918629171,0.2730065356778023,0.0
1360,1.055924257564009,0.6,1.0001236817246963,0.17830176182275798,1.0,1.0019665990606261,1.3848178355535565,0.010249181222162798,1.0457052450394695,-2.7050367627827754,1.0001335516280594,0.5272450044132194,1.2762387910817523,0.48036176685250215,0.5733298225836871
1361,1.264070961656401,0.7008547008547008,1.000736825645596,0.1784672500662954,1.0,1.0664121432220885,1.292858215751977,0.016707932725145605,1.3396810836075808,-2.6415421236164116,1.0007505446350495,0.508508428151912,1.3909523566890296,0.2854210536392572,0.20697002742712164
1362,1.2082649340473364,0.49047619047619045,1.0019695013786363,0.17842782024656445,1.0,1.0280108135162838,1.2697518229642815,0.016039716908023,1.267969434477767,-2.6586755976771768,1.0020278743734665,0.29651447288835203,1.252621292280254,0.2878405539876976,0.6123724356957945
1363,1.2910697187720732,0.4482758620689655,1.0039088437527568,0.1785698492017866,1.0,1.0528772596483071,1.2326129472749545,0.01795228281419631,1.267969434477767,-2.622392946724969,1.0044693429779594,0.7528672559150745,1.1918905810764013,0.26009255598886005,0.3011693009684171
1364,1.0986158873244944,0.35555555555555557,1.0007098901322296,0.17832538420773714,1.0,1.00392934575409,1.2222883313052444,0.01265605493298245,1.1107423863154056,-2.693950397214045,1.0007231077892886,0.3521280666545703,1.2222559366783277,0.36307628295428934,0.6123724356957945
1365,1.033917609206489,1.0,1.0,0.17828601704269503,1.0,1.0011242439329662,1.5814554634897517,0.008650421002754252,1.0231078778660285,-2.711083871274809,1.0,0.5443893217439436,1.1210380846719066,0.5223835459400539,0.0
1366,1.033917609206489,1.0,1.0,0.17827814569536424,1.0,1.0011242439329662,1.2894326543906978,0.010902582116992698,1.0231078778660285,-2.712091722690148,1.0,0.44822208845873557,1.0400638030667697,0.7102290514099979,0.3401506715249037
1367,1.4102460509868802,0.5602536997885835,1.0034400424361238,0.17860934182590232,1.0,1.1388446936815335,1.2499974509793015,0.020830422667044903,1.3570169989825147,-2.5891338500187784,1.0035161973090934,0.5502269459662041,0.7735234594498608,0.25243980590175247,0.10943314532882442
1368,1.022736728139183,1.0,1.0,0.17827027504304446,1.0,1.0002811794428546,1.5148134062722132,0.008151463026321738,1.0,-2.7151152769361664,1.0,0.6223713803840845,1.2290037934787559,0.6040900441437779,0.42426406871192845
1369,1.033917609206489,1.0,1.0,0.17827814569536424,1.0,1.0011242439329662,1.2894326543906978,0.010902582116992698,1.0231078778660285,-2.712091722690148,1.0,0.44769201799124825,1.613631631103156,0.7102290514099979,0.5194679206768379
1370,1.3688746789286397,0.31713900134952766,1.2514306599243274,0.21539446311409827,1.0,1.063507424416049,1.1596606484756469,0.023034959957763862,1.2862722171147898,-1.6085592133428133,1.2538771858977347,0.5551323561392186,0.884863096656924,0.2560037663466815,0.0
1371,1.119351277734844,0.42424242424242425,1.1905357571261408,0.25420207743153916,1.0000000949631866,1.0072851565655547,1.4729408776685025,0.014327821210015348,1.1107423863154056,-0.6331030220683824,1.1936045092090652,0.6825433424794957,1.2256298650785418,0.3677664368816923,0.6103562048992549
1372,1.0449788658961878,1.0,1.0,0.21339111134598107,1.0,1.002247226776261,1.0636480814498301,0.012533890466760749,1.0457052450394695,-1.8544749586853537,1.0,0.40891324276070795,1.239125578679398,0.6658788273755666,0.49487165930539356
1373,1.0114322555378688,1.0,1.0,0.21335728627285216,1.0,1.0,1.2294453771295688,0.008862312460508092,1.0,-1.8635456214233983,1.0,0.5430131585045749,1.2323777218789698,0.7102290514099979,0.2316648565107912
1375,1.0986158873244944,0.8888888888888888,1.0000654553446924,0.21357169302374782,1.0,1.0106298244205703,1.0754967011185088,0.013840899190390842,1.1315910827278421,-1.8282708218865582,1.000066674477206,0.5563065968359971,1.0130723758650575,0.49838291576865373,0.0
1377,1.1090320443631043,0.8909090909090909,1.0000856215225669,0.21358298952713425,1.0,1.013131079148521,1.0603100845098068,0.014617669913325845,1.1315910827278421,-1.8252472676405436,1.0000973929131984,0.5253346804549975,0.6925491778447238,0.5168491923763191,0.2676459396861287
1378,1.0449788658961878,0.8,1.0000764324072549,0.2134813639968279,1.0,1.0016858927256236,1.1102841496443459,0.011660152048146114,1.0231078778660285,-1.8464121473626478,1.0001140054029398,0.7815708984915446,1.154777368674047,0.6416089263580035,0.2460627460628691
1379,1.033917609206489,1.0,1.0,0.23234938719143794,1.0000000125610014,1.0011242439329662,1.1346021725977526,0.010007971684865863,1.0231078778660285,-1.4207964946651408,1.0,0.576913778100948,1.0906727290699803,0.647754460720358,0.19607843137254913
1380,1.0449788658961878,0.7,1.0000543811304066,0.21339111134598107,1.0,1.0014051077051391,1.056290564325338,0.012723704384318272,1.0231078778660285,-1.8544749586853537,1.000055394006871,0.5434475630152719,0.975959163462703,0.6168880032540085,0.0
1381,1.0774815324621323,0.8214285714285714,1.0000809920953364,0.21342494714587737,1.0,1.005888262631269,1.0215729972304275,0.01508450109436226,1.0678245123870238,-1.8454042959473087,1.0000825005942373,0.5124724222683544,1.1716470106751171,0.6170595667449915,0.2670778722565922
1382,1.033917609206489,1.0,1.0,0.23234938719143794,1.0000000125610014,1.0011242439329662,1.1346021725977526,0.010007971684865863,1.0231078778660285,-1.4207964946651408,1.0,0.5634851785890247,1.340343430685819,0.647754460720358,0.30658061195064723
1383,1.0667573506915826,0.9047619047619048,1.0000463116849991,0.21376389624139758,1.0,1.0047693492085634,1.15286645690003,0.011236416712508608,1.0894947998986106,-1.817184456317838,1.0000852510173268,0.36927181491333144,1.24924736388004,0.49720403826280973,0.0
1384,1.0667573506915826,0.7142857142857143,1.000129584204281,0.21341366735373396,1.0,1.0036491883714385,1.023615790425552,0.014610855859548138,1.0457052450394695,-1.848427850193324,1.000131997684164,0.38316391742374467,1.3234737886847487,0.6094873606878947,0.6123724356957945
1385,1.0667573506915826,0.6666666666666666,1.000754129710304,0.2134813639968279,1.0000000005587735,1.0033689527641658,1.034442558907338,0.0141708812923417,1.0457052450394695,-1.8423807417012934,1.0009300946898814,0.3406098695562553,1.2762387910817523,0.579613512702209,0.6123724356957945
1387,1.055924257564009,1.0,1.0,0.21340238875383152,1.0,1.0036491883714385,1.0544431635040599,0.013227081141601881,1.0678245123870238,-1.8514514044393386,1.0,0.3873654494156549,1.3032302182834645,0.628833477189331,0.6123724356957945
1388,1.0667573506915826,0.9523809523809523,1.0000115707009447,0.21341366735373396,1.0,1.0050491943465196,1.0371315914561274,0.01415696151724843,1.0678245123870238,-1.848427850193324,1.000011786215887,0.5196110236814429,0.9793330918629171,0.6328972474493888,0.0
1389,1.0,0.0,1.0,0.21334601363132033,1.0,1.0,1.4445390928019832,0.0073282588686966145,1.0,-1.8665691756694136,1.0,0.5038517106009133,1.1075423710710504,0.7102290514099979,0.0
1390,1.1090320443631043,0.8909090909090909,1.0000856215225669,0.21358298952713425,1.0,1.013131079148521,1.0603100845098068,0.014617669913325845,1.1315910827278421,-1.8252472676405436,1.0000973929131984,0.5513685545876371,0.6115748962395869,0.5168491923763191,0.1434026166124153
1391,1.033917609206489,1.0,1.0,0.21337983512999367,1.0,1.0011242439329662,1.1041209597111403,0.011217263340736784,1.0231078778660285,-1.8574985129313684,1.0,0.5465663215101197,0.6723056074434396,0.6361055904002,0.0
1392,1.0986158873244944,0.9333333333333333,1.0000571098793174,0.21357169302374782,1.0,1.0111861934893738,1.0709550532403627,0.014004184923477525,1.1315910827278421,-1.8282708218865582,1.0000683505453907,0.5312902875565921,1.3538391442866753,0.518311481958139,0.3220641969679186
1393,1.055924257564009,0.7333333333333333,1.000071736187848,0.21340238875383152,1.0,1.0025277759385491,1.0389204131571832,0.013681456715092783,1.0231078778660285,-1.8514514044393386,1.0000730722993554,0.47697731028777274,1.154777368674047,0.6168782889456285,0.4551825691250875
1394,1.0774815324621323,0.8214285714285714,1.0000304908011095,0.21436534480012742,1.0,1.005888262631269,1.341310763018482,0.010779241730811902,1.1107423863154056,-1.7617526284742335,1.0000310587148389,0.1673763824399033,1.255995220680468,0.39362155870024135,0.6123724356957945
1395,1.0667573506915826,0.7619047619047619,1.0000856200169568,0.21341366735373396,1.0,1.00392934575409,1.0249753907130195,0.01457886656110843,1.0457052450394695,-1.848427850193324,1.0000872147083466,0.1635436298266629,1.255995220680468,0.6211749435634693,0.0
1396,1.0774815324621323,0.9642857142857143,1.000037275213277,0.21354910360145962,1.0,1.0070059327976701,1.0941431033224418,0.012760136393909645,1.1107423863154056,-1.834317930378588,1.0000481466616482,0.5927770360537757,1.2964823614830365,0.5214349231662757,0.2683588286331381
1397,1.0,0.0,1.0,0.21334601363132033,1.0,1.0,1.4445390928019832,0.0073282588686966145,1.0,-1.8665691756694136,1.0,0.3473068266088568,1.4989180654958787,0.7102290514099979,0.5659615711335886
1398,1.033917609206489,0.8333333333333334,1.0000173560012124,0.21337983512999367,1.0,1.0008433013428049,1.0795678484314684,0.011028072718111445,1.0231078778660285,-1.8574985129313684,1.0000176792717383,0.4971396266621903,1.1142902278714786,0.689812440379796,0.0
1399,1.0881000231317732,0.6666666666666666,1.000323929035775,0.21343622813045088,1.0,1.0061677965662292,1.0071574377937031,0.01614565245790305,1.0678245123870238,-1.842380741701294,1.0003299615523327,0.5531522510053767,0.6621838222427975,0.5888109485535038,0.10570161641700486
1400,1.0774815324621323,0.9642857142857143,1.0000086780382598,0.21345879367764445,1.0,1.0070059327976701,1.0613543362817341,0.012941938026599096,1.1107423863154056,-1.842380741701294,1.0000088396749385,0.41156803615415943,1.4989180654958787,0.5415277535370532,0.29457912265490244
1401,1.055924257564009,1.0,1.0,0.21340238875383152,1.0,1.0036491883714385,1.0544431635040599,0.013227081141601881,1.0678245123870238,-1.8514514044393386,1.0,0.5056575335339276,1.2222559366783277,0.628833477189331,0.39086797998528594
1402,1.0881000231317732,1.0,1.0,0.21356039771525281,1.0,1.009516166397547,1.0838235963874598,0.013344151579676628,1.1315910827278421,-1.8312943761325728,1.0,0.5284413905720389,1.0130723758650575,0.522614502508367,0.0
1403,1.129576243778634,0.7051282051282052,1.0004171233404013,0.21360558611933983,1.0,1.0147951572717404,1.045874412686062,0.01572269027677102,1.1315910827278421,-1.8192001591485136,1.000435064278297,0.6272121416707019,1.2323777218789698,0.47301584286959386,0.4444444444444444
1404,1.0667573506915826,0.8095238095238095,1.0000860796402442,0.21384313933167398,1.0,1.0042094249775906,1.1395012727937857,0.011281655810535593,1.0894947998986106,-1.81012949641047,1.000153552917352,0.5767420580164826,1.0940466574701944,0.49310306128742776,0.2771281292110203
1406,1.0,0.0,1.0,0.21334601363132033,1.0,1.0,1.4445390928019832,0.0073282588686966145,1.0,-1.8665691756694136,1.0,0.5467126963352056,1.3740827146879595,0.7102290514099979,0.3504122739096846
1407,1.033917609206489,0.8333333333333334,1.000059077431312,0.21347007824064285,1.0,1.0008433013428049,1.15165784948762,0.01070142073560691,1.0231078778660285,-1.8494357016086624,1.0000963278340134,0.491138740939401,1.2087602230774717,0.6516101375041177,0.38978932707718794
1408,1.033917609206489,0.8333333333333334,1.0000138848250681,0.21337983512999367,1.0,1.0008433013428049,1.0863191894883109,0.011594954923684534,1.0231078778660285,-1.8574985129313684,1.0000141434423948,0.40799491063230964,1.522535564297377,0.6573108900137647,0.6123724356957945
1409,1.055924257564009,0.8,1.0000543811304066,0.21340238875383152,1.0,1.0028082466134203,1.0404831093743272,0.013613363926871356,1.0457052450394695,-1.8514514044393386,1.000055394006871,0.5147810368036045,0.9051066670582082,0.627176767843314,0.23566030182635442
1410,1.968349801941359,0.38603174603174606,1.0491186959909862,0.3199429522224863,1.0003139821439675,1.6458087631231786,1.448870899648303,0.02410491357514235,1.609189489013635,1.3997332826691504,1.0489662678877525,0.5443827578096675,1.3032302182834645,0.16365269915344863,0.42056004125370694
1411,1.5794582901290382,0.38554778554778557,1.0095259631667044,0.3165569143932267,1.0017012537367467,1.2099633493458761,1.7004063089734893,0.015677301326837326,1.788082016665296,1.1452508002961717,1.0097025414654621,0.4039380756679768,1.255995220680468,0.16028312414888082,0.42426406871192845
1412,1.3604494401004272,0.7610241820768137,1.000633460021642,0.3158635794743429,1.0001740458274322,1.140078692926294,1.5667061246279324,0.014368310462522514,1.5348427159791722,1.0605912814077534,1.0006452550622371,0.3929847078364336,1.245873435479826,0.24234652439235335,0.49376274960000976
1413,1.022736728139183,1.0,1.0,0.31500117013807627,1.000119674285537,1.0002811794428546,2.761123019042481,0.008258803169781354,1.0,0.9547668827972302,1.0,0.5761995615612816,1.060307373468054,0.7102290514099979,0.25495097567963937
1414,1.129576243778634,0.5512820512820513,1.0009787769888219,0.3152470918885159,1.000154765858899,1.011464263259517,1.7415626865318203,0.011253507970760248,1.2114030285232422,0.9850024252573804,1.0009969986384586,0.4732058878496158,1.2357516502791839,0.33147188752147716,0.46770717334674267
1415,1.3262133496914752,0.8235294117647058,1.0004248638360334,0.3157647794807632,1.0001513770858865,1.1219275626753211,1.3925946631767474,0.01654929389561153,1.3910408315468552,1.0484970644236937,1.0004327756505489,0.47874454527438026,1.2256298650785418,0.3211244000560356,0.2538591035287971
1416,1.4264586707679026,0.8231884057971014,1.000366720519063,0.3160613650594865,1.0001919590544646,1.2157599497639313,1.6115217054435214,0.01496769812122371,1.609189489013635,1.084779715375873,1.000373549790819,0.5420640273370056,0.9590895214616328,0.22457566519936265,0.1336251979656875
1417,1.3262133496914752,0.7825311942959001,1.0006401523825916,0.3157647794807632,1.000152845239284,1.1161475633159161,1.4128305466011692,0.016490992692124607,1.3910408315468552,1.0484970644236937,1.0006520719945173,0.37085213367006825,1.245873435479826,0.3128700289690062,0.6123724356957945
1418,1.022736728139183,0.6666666666666666,1.0002626219458504,0.31527170518425984,1.0001203699801615,1.0,2.776380143778808,0.009285829578135904,1.0,0.965853248365955,1.0003137606244323,0.37875674643394064,1.1918905810764013,0.6985905918126383,0.49487165930539356
1420,1.664521246715221,0.5541125541125541,1.0059926241212789,0.3173779768922424,1.0022661772559103,1.390960771873758,1.8495210396492907,0.015683184480976126,1.9265213016181897,1.2026983309704573,1.005766817673196,0.5254974756737969,0.8747413114562819,0.15666447152284582,0.22992837198883162
1421,1.129576243778634,0.4230769230769231,1.000926336652133,0.3152470918885159,1.0003311039249756,1.0086801159808967,1.9823965224563023,0.009274990532986978,1.2114030285232422,0.9850024252573804,1.0009435824928998,0.5229064838438493,1.2931084330828224,0.2947467646325378,0.47507309379130747
1422,1.308759501900575,0.4475806451612903,1.1984260764453927,0.3331683168316832,1.0027044634081697,1.0600643133647178,1.3886256640029409,0.017054654000431848,1.267969434477767,1.428457048006357,1.2412875988015706,0.3763982980585844,1.347091287486247,0.274564651517543,0.6123724356957945
1423,1.119351277734844,0.6363636363636364,1.0006020772199344,0.3152224824355972,1.0001400156302875,1.0111861934893738,1.641940907620043,0.013279471416231299,1.1315910827278421,0.9819788710113644,1.0006132880910394,0.5686615113759819,1.1345337982727628,0.4534217140264288,0.30756824654579884
1424,1.0449788658961878,1.0,1.0,0.3150503237887181,1.000122210828623,1.002247226776261,2.22809989737531,0.009913055431835153,1.0457052450394695,0.9608139912892608,1.0,0.6686891746829037,1.1986384378768296,0.6568660903444041,0.4340111184860695
1426,1.0881000231317732,0.4722222222222222,1.0004725542143669,0.3151486771247951,1.0001310264272165,1.0042094249775906,1.862472458105282,0.01128198481783562,1.0678245123870238,0.9729082082733206,1.000481353905531,0.5787353710306049,1.0468116598671977,0.4585871661580538,0.24705294220065463
1427,1.4102460509868802,0.30655391120507397,1.0144604443935794,0.31710381655410713,1.0004909136205191,1.0779527489205687,1.5411547745147047,0.016045204717832603,1.3741342238948269,1.1205584406203848,1.0166247615977382,0.4573843323090289,1.42469164069117,0.1963253755554528,0.6123724356957945
1428,1.1597103574325403,0.6333333333333333,1.0006417718966099,0.31532094330782445,1.000156290064045,1.0205980639416914,1.662224529658751,0.0111646303475367,1.267969434477767,0.994073087995424,1.0006537216539753,0.4765372156684064,1.2998562898832506,0.31402577760406836,0.3616582235069489
1429,1.3348546948796725,0.37815126050420167,1.0541342703174836,0.3344653358734366,1.000449607922571,1.06085986930988,1.499226973079999,0.015118584053930741,1.3910408315468552,1.4385355621597469,1.0766569447849978,0.44359976247284144,1.3707087862877454,0.22215479082695652,0.6123724356957945
1430,2.087414741059721,0.482900009318796,1.3456604293458916,0.33669640623697156,1.006217581410312,1.9782387541717603,1.8168843661226535,0.020531700626850936,2.0327891905833226,1.7882600032821543,1.3659382450635302,0.28720039900305033,1.255995220680468,0.1391848538503501,0.6123724356957945
1431,1.9915777094987455,0.22921884317233154,1.1604664151549136,0.3202982470056318,1.0003558580490788,1.4421792050121247,1.386044692461991,0.027076852498678805,1.579870675735488,1.4219060138066,1.1750493537225843,0.5606949572009752,0.520478829433808,0.14265701867141237,0.0
1433,1.282133304765062,0.8645320197044335,1.001006952941537,0.317353033637221,1.0001671832237613,1.093750814266345,1.688919483588585,0.012964522270723255,1.472665353632049,1.1004014123136217,1.001201736455602,0.5627265838171693,1.1851427242759733,0.25299609311758736,0.2884021556830781
1434,1.129576243778634,0.3974358974358974,1.0008358525412695,0.3152470918885159,1.0003941878544023,1.0081223638428316,1.9492093299890436,0.00999342831264274,1.1721765387569514,0.9850024252573804,1.0008514145329388,0.49279876498547187,1.2593691490806822,0.3073987743738488,0.35276684147527865
1435,1.8478357048055363,0.5764600179694519,1.196720391021584,0.33554927704836296,1.0051489351249794,1.6742688135326027,1.8566751650528475,0.01797299153342774,2.0327891905833226,1.664294279195538,1.1841701496412684,0.4501191260160681,1.4010741418896717,0.14508535209599602,0.6123724356957945
1436,1.2910697187720732,0.46436781609195404,1.0020169998143413,0.3156660412757974,1.0007712828815387,1.0547452723371868,1.7478664262948562,0.012176501593487795,1.3910408315468552,1.0364028474396338,1.0020545299969716,0.3725971312440535,1.262743077480896,0.22299268526398003,0.6123724356957945
1437,1.0774815324621323,0.5357142857142857,1.0004558727957773,0.3158635794743429,1.0001452357716907,1.0036491883714385,1.9449729232896076,0.010132540787734665,1.0894947998986106,1.0001201964874726,1.0005283769053541,0.4849802245847147,1.0940466574701944,0.4022975950781142,0.18728729431609853
1438,1.4183755256865196,0.4202020202020202,1.0075084167218773,0.3160366283165062,1.0001843093239338,1.110337475861068,1.4185104419568106,0.017835705352277596,1.3570169989825147,1.0817561611298583,1.0076477379566258,0.5911256059231064,1.1480295118736188,0.21994996432135844,0.23894230601870492
1440,1.2082649340473364,0.5095238095238095,1.0006765823775539,0.3154441059292243,1.0006479531875174,1.0291044575244848,1.9413895401324859,0.01010987920280989,1.3396810836075808,1.0091908592255,1.0006891800810298,0.4160543375165002,1.5529009198993033,0.23918929580191853,0.2624453295839117
1441,1.6436682628009618,0.5816216216216217,1.0129990992288351,0.31725329981143935,1.0022952405108383,1.3808149664282428,1.8496102354012656,0.015752522623767553,1.8897711862376512,1.191611965401749,1.0125031333002714,0.5410801557880247,1.255995220680468,0.15882159202777407,0.4759858191164943
1442,1.0881000231317732,0.9444444444444444,1.0000154275715085,0.3151486771247951,1.0001251647254346,1.0089588764279858,1.8402400925051814,0.010725111077866466,1.1315910827278421,0.9729082082733206,1.0000157149236466,0.5649856249929337,1.245873435479826,0.45002898118617285,0.0
1443,1.0449788658961878,0.9,1.0002111424894478,0.3156660412757974,1.000121975236026,1.0019665990606261,2.279998119740742,0.009332733685870719,1.0457052450394695,0.9860102766727332,1.0002064912374704,0.3853226324000726,1.2323777218789698,0.5659512852474382,0.4444444444444444
1444,1.4740269959072851,0.4856711915535445,1.0733706643956866,0.33644392601233125,1.000474727954108,1.1666555457167487,1.4514010425396684,0.018088912113041228,1.440570645364243,1.5443599607702727,1.0852698824210785,0.3542758620179891,1.2829866478821803,0.21931630241228176,0.6075694404757369
1445,1.149753410777237,0.6761904761904762,1.0009914098860262,0.315937720053204,1.000136671836203,1.0192194162120285,1.6546565156417685,0.011727982814023884,1.2305474502296982,1.01473404200986,1.0016553045802272,0.35455454327494146,1.3167259318843207,0.34061558109711115,0.6123724356957945
1446,1.5574668110846162,0.49923195084485406,1.004608306869406,0.3164824829532095,1.001735087962975,1.243885896295697,1.7878664993375288,0.014726266421983535,1.8140387972215173,1.1361801375581266,1.0046939408089484,0.4556622362510521,1.505665922296307,0.16472847536219443,0.32631500345752035
1447,1.2457467563747042,0.6233333333333333,1.0021984740244432,0.31725329981143935,1.0001578358235406,1.0507383215167432,1.6754990279055777,0.0125641185574875,1.3741342238948269,1.088307195329562,1.0022450817955915,0.5334389491658662,0.7836452446505029,0.2592804288544635,0.0
1448,1.6919254744036678,0.7431496537187594,1.0046399434574067,0.31695447409733124,1.0029508039572408,1.544982840924966,1.9765015234147674,0.01576180539689968,2.0327891905833226,1.1936276682324107,1.004726163904862,0.5525433957131525,1.1682730822749032,0.15541791089640652,0.37977726265637474
1449,1.0667573506915826,0.5238095238095238,1.0002112268538548,0.3150994927818962,1.0001356778881318,1.0025277759385491,2.075893732188378,0.008657632291883004,1.0894947998986106,0.96686109978129,1.0002151607482157,0.5275120493654358,0.9590895214616328,0.41113223884233463,0.0
1451,1.0667573506915826,0.8571428571428571,1.00004859604433,0.3150994927818962,1.0001230331169217,1.0044894261073194,2.0111525544460735,0.009812337322328843,1.0678245123870238,0.96686109978129,1.0000495011732637,0.5281286513389921,1.1581512970742611,0.4976059168305732,0.4181123031230879
1452,1.282133304765062,0.8226600985221675,1.0003683941385955,0.31564136637223483,1.0001477163959516,1.0893711023334944,1.4563587350560336,0.015365714029735966,1.3910408315468552,1.0333792931936194,1.000375254571573,0.7734334584870721,1.1480295118736188,0.3171582881870045,0.23894230601870492
1453,1.1695825411995218,0.5808823529411765,1.00102825363457,0.3153455681374463,1.0001407085104694,1.0214243593944163,1.5446770781100008,0.012970490266465287,1.2305474502296982,0.99709664224144,1.0010473958970747,0.47110813131076645,1.1682730822749032,0.34421834012625674,0.6123724356957945
1454,1.1695825411995218,0.5882352941176471,1.0007047810887748,0.3153455681374463,1.0001423665844549,1.0216996427090899,1.6626772564086059,0.011871918916083534,1.2862722171147898,0.99709664224144,1.0007179036531324,0.5472171310711909,1.3032302182834645,0.2972593932209729,0.27332058468369025
1455,1.4895455682013548,0.4116002795248078,1.007976070141453,0.31625939849624063,1.0001991119206568,1.15332175702806,1.5071669684547369,0.016892535670533868,1.579870675735488,1.1089681493439925,1.0081240340116477,0.31430628098033386,1.4618048530935244,0.19080312072903538,0.6123724356957945
1456,1.572161977251366,0.5855769230769231,1.0055081483439388,0.3182534678436318,1.0002187862304903,1.297661182384404,1.4897220587045985,0.01807070121191128,1.579870675735488,1.2092493651701595,1.0052922638645598,0.5572287641954277,0.8173845286526432,0.2101152926251509,0.0
1457,1.119351277734844,0.42424242424242425,1.000539657444936,0.3152224824355972,1.0001315442438792,1.0072851565655547,1.7436784113147588,0.010980162057399373,1.1721765387569514,0.9819788710113644,1.000549706358977,0.5384690815166365,1.053559516667626,0.33099335797012724,0.0
1458,1.3519716977537455,0.5495495495495496,1.0024683201929088,0.31583887368009383,1.0001717609630891,1.0976007529708223,1.4864288378289872,0.016273738787179626,1.3570169989825147,1.0575677271617387,1.0025142375442315,0.47691554525142943,1.515787707496949,0.24250619509272325,0.24242424242424213
1459,1.033917609206489,1.0,1.0,0.31502574504602904,1.000120584151493,1.0011242439329662,2.527968389287486,0.0076039687424191045,1.0231078778660285,0.9577904370432448,1.0,0.6019685406034228,0.9489677362609907,0.5344515668348508,0.196568016232975
1460,2.18956827810859,0.48477546549835704,1.047056042435611,0.31953786499960435,1.004990947674503,2.1755230769042857,1.8066277886071518,0.021928207560788605,2.0327891905833226,1.4667554017891706,1.0459038727202548,0.48079560408721134,1.1918905810764013,0.1391848538503501,0.20623549957619883
1461,1.9030117340247694,0.5981693363844394,1.0106749951706147,0.31777760289604157,1.0037450465418172,1.790026345224639,1.8877334707542932,0.018623889218419225,2.0327891905833226,1.2934049583509266,1.0108727585326018,0.2711935775141635,1.336969502285605,0.14102135994722928,0.6123724356957945
1462,1.3604494401004272,0.561877667140825,1.0030673779272754,0.31797779352704936,1.000204853355962,1.1050059336502112,1.4827486556033784,0.015682247582736168,1.4242521035735294,1.1437390231731706,1.0036361739382795,0.6090893960869112,0.9793330918629171,0.24450432956248827,0.2162607395783923
1463,1.2271489583311619,0.6758893280632411,1.001118595057236,0.315962441314554,1.0001506003513125,1.0464473293684737,1.56725421274108,0.013436612179950774,1.3570169989825147,1.0343871446089585,1.0010486258500058,0.43397072089889355,1.2290037934787559,0.28489621469408155,0.42426406871192845
1464,1.0986158873244944,0.5777777777777777,1.0002809671355066,0.31517327505463627,1.0001497033128444,1.0067266315848198,1.8148136499189698,0.010765816268435844,1.1315910827278421,0.9759317625193351,1.0002861996888754,0.4547189450507142,1.4111959270903138,0.36846187807677044,0.521717691009636
1467,1.8664089623074134,0.5424736663268773,1.023749448041658,0.3187307601231352,1.0031990632071697,1.6717474362935467,1.8291909897814835,0.01830322535016944,2.021257569831433,1.3170894666113842,1.027961581942204,0.5222129295752795,0.9084805954584222,0.14350690473482727,0.12648699307546837
1468,1.497244538240403,0.5912457912457912,1.0069761889427788,0.3180028350921405,1.0002086037855948,1.2217592406392066,1.5627683604576592,0.016820253804624333,1.579870675735488,1.1790138227100093,1.0074863961536715,0.7871084052476381,1.1581512970742611,0.20382020157530703,0.24986989330370402
1469,1.0986158873244944,0.8444444444444444,1.0001185933386332,0.31517327505463627,1.0001369462851384,1.0100731488922852,1.7284235427065833,0.012759780393655358,1.1315910827278421,0.9759317625193351,1.000120802128204,0.48292289747352957,1.1345337982727628,0.5175271101336896,0.36379721672504783
1470,1.0986158873244944,0.8222222222222222,1.0002545245021128,0.31517327505463627,1.0001251337019346,1.0097946960474629,1.7486099121827066,0.012514510951341803,1.1315910827278421,0.9759317625193351,1.0002592646684947,0.5114071991679341,1.0231941610656996,0.49842155905003477,0.16665013473520046
1471,1.572161977251366,0.6225961538461539,1.0053684890916772,0.31710381655410713,1.0002220140559988,1.3142420881373351,1.5429341497508617,0.01753741171032922,1.609189489013635,1.1654078286029401,1.0055393625425089,0.5526353233374247,0.6925491778447238,0.2006772366617852,0.0
1472,1.236482823768966,0.9239130434782609,1.000073591416451,0.31551804969526487,1.0001413256285556,1.068782859490094,1.4899401690654503,0.014217453576577,1.3910408315468552,1.0182615219635436,1.000074962080943,0.47343789491059973,1.0231941610656996,0.33336335002885376,0.20846292265881916
1473,1.4264586707679026,0.6492753623188405,1.0013158740807775,0.3160613650594865,1.0011971792394596,1.173385454522134,1.7905493677219604,0.012822067409331794,1.6662802076955956,1.084779715375873,1.0013403671856103,0.42992622532156344,1.3842044998886016,0.19480858881416244,0.6123724356957945
1474,1.8290738556239086,0.5735770036169807,1.0111663561835118,0.3174777891343659,1.0029885791128677,1.641188794803378,1.827406226940365,0.017885830229291157,2.021257569831433,1.2571223073987379,1.0113731715153453,0.4491283066600671,1.24924736388004,0.14901896193591,0.6123724356957945
1475,1.129576243778634,0.2692307692307692,1.0033866023557252,0.3158635794743429,1.0002058072865379,1.0053289615862941,1.6810930862703675,0.011978911403427148,1.1315910827278421,1.0101987106408528,1.0038265141699665,0.5636301858232506,1.2796127194819664,0.3301270725499499,0.3933278405140639
1476,1.264070961656401,0.43874643874643876,1.0484042303040837,0.33474260134294953,1.0004210200371062,1.041868786380229,1.5785419013387916,0.01406496987587706,1.3396810836075808,1.432488453667719,1.078666799038437,0.3102916563170647,1.2931084330828224,0.24603879278287577,0.5656854249492379
